Latitude,Longitude,Depth,Nitrogen (g/kg),Phosphorus (mg/kg),Potassium (cmol/kg),pH,Temperature (°C),Humidity (%),Rainfall (mm),Time of Day (Hour),Disease
17.385,78.4867,5-15 cm,0.6001,59.62,0.5297,4.67,32.57,70.74,103.69,6,Rice Blast
17.385,78.4867,30-60 cm,0.6821,25.44,0.3179,5.58,30.52,91.98,261.1,22,Rice Blast
17.385,78.4867,0-5 cm,0.3611,35.96,0.205,6.22,30.73,91.11,200.41,22,Sheath Blight
17.385,78.4867,30-60 cm,0.7634,21.89,0.9344,6.75,15.56,52.58,62.64,9,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4495,36.61,0.1996,6.62,29.0,68.05,198.63,14,Sheath Blight
17.385,78.4867,15-30 cm,0.7754,27.73,0.1742,6.49,32.69,59.33,99.67,16,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4303,36.91,0.2637,6.96,29.92,79.07,195.02,12,Sheath Blight
17.385,78.4867,5-15 cm,0.206,35.34,0.2127,6.43,18.59,53.63,111.19,21,Healthy
17.385,78.4867,30-60 cm,0.5958,45.03,0.5748,6.52,26.01,88.8,236.46,2,Rice Blast
17.385,78.4867,0-5 cm,0.4931,38.53,0.3112,6.63,31.17,88.88,154.27,2,Rice Blast
17.385,78.4867,5-15 cm,0.4827,34.87,0.4987,5.74,25.82,94.26,199.18,0,Rice Blast
17.385,78.4867,0-5 cm,0.5018,16.9,0.3329,6.92,31.49,50.46,54.07,12,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4834,12.27,0.2411,6.64,28.43,90.53,254.35,4,Sheath Blight
17.385,78.4867,5-15 cm,0.4782,47.53,0.1646,4.37,15.35,65.1,64.67,17,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2242,15.83,0.7176,7.25,27.13,89.36,99.89,5,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4118,20.62,0.1004,7.03,30.0,69.26,121.04,8,Sheath Blight
17.385,78.4867,0-5 cm,0.4301,42.66,0.4715,6.37,27.54,86.6,231.09,20,Rice Blast
17.385,78.4867,5-15 cm,0.3872,31.4,0.6157,6.08,19.5,52.66,100.89,23,Healthy
17.385,78.4867,5-15 cm,0.3278,35.48,0.161,6.42,31.47,91.68,258.57,2,Sheath Blight
17.385,78.4867,30-60 cm,0.7775,47.44,0.4374,4.68,32.86,77.94,151.54,16,Rice Blast
17.385,78.4867,15-30 cm,0.6193,48.83,0.8945,6.63,29.68,94.66,213.46,23,Rice Blast
17.385,78.4867,0-5 cm,0.2411,26.77,0.1746,6.64,17.61,71.45,140.53,8,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5915,22.93,0.9394,4.63,23.88,44.89,117.2,15,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5301,40.65,0.1773,6.79,28.15,79.52,171.33,9,Sheath Blight
17.385,78.4867,30-60 cm,0.4032,35.62,0.6785,6.06,20.84,67.59,154.06,20,Healthy
17.385,78.4867,15-30 cm,0.5027,41.22,0.3008,5.78,20.74,66.6,142.95,23,Healthy
17.385,78.4867,0-5 cm,0.6139,23.01,0.8526,6.13,24.93,91.23,262.81,5,Rice Blast
17.385,78.4867,15-30 cm,0.1929,62.76,0.7439,7.01,29.21,67.79,82.11,9,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6923,48.45,0.8745,5.18,31.35,74.2,177.76,14,Rice Blast
17.385,78.4867,0-5 cm,0.3341,24.49,0.4923,6.48,28.12,90.32,204.81,21,Sheath Blight
17.385,78.4867,5-15 cm,0.6531,35.03,0.8128,5.37,31.35,69.89,145.6,13,Rice Blast
17.385,78.4867,30-60 cm,0.7506,42.94,0.2238,4.83,31.47,69.56,96.54,10,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4188,20.47,0.5546,5.96,22.91,88.35,217.53,20,Rice Blast
17.385,78.4867,5-15 cm,0.621,43.25,0.1962,5.24,34.14,76.59,127.06,0,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5029,35.11,0.2381,7.88,29.81,66.95,170.43,19,Sheath Blight
17.385,78.4867,5-15 cm,0.758,49.89,0.3375,5.05,28.63,70.66,112.77,16,Rice Blast
17.385,78.4867,5-15 cm,0.2739,28.03,0.3091,6.25,19.31,54.43,125.69,23,Healthy
17.385,78.4867,15-30 cm,0.602,33.31,0.7881,4.55,34.4,75.03,167.28,15,Rice Blast
17.385,78.4867,5-15 cm,0.6489,48.43,0.3748,5.77,24.54,85.7,190.49,22,Rice Blast
17.385,78.4867,5-15 cm,0.6131,28.3,0.2667,7.09,30.15,94.4,237.29,2,Sheath Blight
17.385,78.4867,30-60 cm,0.7334,61.89,0.1239,6.85,34.77,48.02,103.09,13,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6636,46.34,0.409,5.97,33.03,93.46,117.76,15,Suboptimal Growth
17.385,78.4867,30-60 cm,0.437,11.54,0.3542,6.06,29.95,94.66,152.9,5,Sheath Blight
17.385,78.4867,5-15 cm,0.4112,19.75,0.8183,5.25,31.23,56.68,107.53,5,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5992,35.94,0.2544,5.62,22.25,61.83,100.56,8,Healthy
17.385,78.4867,0-5 cm,0.7681,59.65,0.5483,5.24,28.23,75.19,199.14,19,Rice Blast
17.385,78.4867,30-60 cm,0.5631,28.69,0.6654,6.36,21.75,55.85,116.97,18,Healthy
17.385,78.4867,30-60 cm,0.4014,56.61,0.2671,5.64,29.3,48.62,132.04,8,Suboptimal Growth
17.385,78.4867,15-30 cm,0.2372,29.69,0.2772,6.07,27.58,65.81,161.99,9,Healthy
17.385,78.4867,15-30 cm,0.317,20.53,0.3894,5.55,19.73,61.39,150.98,19,Healthy
17.385,78.4867,30-60 cm,0.706,36.78,0.9426,5.08,28.05,72.11,102.74,18,Rice Blast
17.385,78.4867,15-30 cm,0.4439,54.19,0.8158,6.98,27.75,66.47,101.32,21,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3555,6.83,0.7935,7.41,27.59,68.14,130.26,13,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4412,44.08,0.3788,5.83,23.78,91.13,274.58,5,Rice Blast
17.385,78.4867,0-5 cm,0.3251,23.37,0.37,6.34,18.99,62.04,112.14,5,Healthy
17.385,78.4867,15-30 cm,0.7488,49.14,0.979,5.02,31.32,79.18,129.03,9,Rice Blast
17.385,78.4867,5-15 cm,0.7397,33.98,0.927,5.38,34.7,77.21,167.3,10,Rice Blast
17.385,78.4867,15-30 cm,0.4693,46.72,0.1741,7.58,28.8,78.83,186.22,15,Sheath Blight
17.385,78.4867,15-30 cm,0.6828,46.94,0.4411,5.45,34.7,68.85,154.61,13,Rice Blast
17.385,78.4867,0-5 cm,0.6316,31.63,0.5613,4.59,32.54,66.08,150.23,7,Rice Blast
17.385,78.4867,5-15 cm,0.5641,30.89,0.409,5.56,22.1,79.02,195.54,10,Healthy
17.385,78.4867,30-60 cm,0.5828,31.23,0.2567,6.69,25.25,72.49,123.34,9,Sheath Blight
17.385,78.4867,5-15 cm,0.7227,62.94,0.3981,4.73,28.47,42.91,125.07,10,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6413,59.75,0.2386,6.25,20.58,41.9,74.57,23,Suboptimal Growth
17.385,78.4867,0-5 cm,0.2897,48.89,0.625,6.4,24.91,53.43,199.72,22,Healthy
17.385,78.4867,15-30 cm,0.3168,42.25,0.1136,4.29,22.1,61.75,120.26,0,Suboptimal Growth
17.385,78.4867,30-60 cm,0.35,35.42,0.6622,6.1,23.83,53.81,149.06,1,Healthy
17.385,78.4867,15-30 cm,0.5434,30.16,0.5683,5.68,22.82,73.01,134.88,16,Healthy
17.385,78.4867,15-30 cm,0.6928,27.33,0.8828,6.77,30.23,90.31,242.5,0,Rice Blast
17.385,78.4867,0-5 cm,0.6543,21.12,0.4826,7.32,31.14,90.61,158.11,3,Sheath Blight
17.385,78.4867,0-5 cm,0.6497,21.61,0.3165,7.35,30.45,94.98,209.75,3,Sheath Blight
17.385,78.4867,5-15 cm,0.6259,65.68,0.1394,5.63,29.64,50.63,119.0,19,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3685,6.01,0.3548,5.93,32.97,82.35,118.11,4,Suboptimal Growth
17.385,78.4867,5-15 cm,0.5685,44.82,0.2548,5.71,23.64,58.64,131.14,19,Healthy
17.385,78.4867,5-15 cm,0.6861,49.67,0.7761,5.31,29.36,67.9,142.99,14,Rice Blast
17.385,78.4867,0-5 cm,0.6852,50.22,0.6461,5.84,32.64,59.11,102.65,19,Suboptimal Growth
17.385,78.4867,30-60 cm,0.1181,69.63,0.9943,4.55,23.35,69.92,61.63,7,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3182,55.32,0.408,6.05,25.2,49.88,89.36,9,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4618,39.33,0.2046,7.97,25.34,72.87,100.53,11,Sheath Blight
17.385,78.4867,0-5 cm,0.359,40.38,0.4802,6.08,19.17,68.21,167.46,21,Healthy
17.385,78.4867,15-30 cm,0.6468,40.67,0.6607,4.84,28.12,79.77,127.69,6,Rice Blast
17.385,78.4867,15-30 cm,0.4572,42.45,0.1937,7.7,28.95,69.95,181.3,13,Sheath Blight
17.385,78.4867,5-15 cm,0.6903,20.82,0.2709,6.69,29.34,92.64,249.56,20,Sheath Blight
17.385,78.4867,30-60 cm,0.5937,31.28,0.561,5.69,18.78,63.18,195.89,23,Healthy
17.385,78.4867,15-30 cm,0.6517,37.74,0.9304,4.91,33.52,75.49,190.65,6,Rice Blast
17.385,78.4867,5-15 cm,0.2209,43.26,0.567,5.71,25.57,76.96,153.39,17,Healthy
17.385,78.4867,0-5 cm,0.7884,50.19,0.8744,5.45,34.63,61.94,191.57,8,Rice Blast
17.385,78.4867,5-15 cm,0.7126,12.93,0.7587,5.89,34.78,67.9,104.43,2,Suboptimal Growth
17.385,78.4867,0-5 cm,0.4222,47.85,0.5411,5.7,24.9,88.16,245.88,3,Rice Blast
17.385,78.4867,30-60 cm,0.4906,49.28,0.907,6.19,27.56,92.15,264.04,22,Rice Blast
17.385,78.4867,5-15 cm,0.7841,40.63,0.4929,4.76,32.85,70.14,108.3,15,Rice Blast
17.385,78.4867,5-15 cm,0.5262,20.11,0.6957,4.42,22.42,93.05,131.52,20,Suboptimal Growth
17.385,78.4867,0-5 cm,0.6256,43.01,0.9181,5.15,31.81,67.97,113.22,10,Rice Blast
17.385,78.4867,30-60 cm,0.2806,43.14,0.3167,5.99,22.25,71.44,129.86,15,Healthy
17.385,78.4867,0-5 cm,0.6295,35.61,0.2692,4.92,27.75,60.95,73.88,18,Suboptimal Growth
17.385,78.4867,30-60 cm,0.5873,45.97,0.1171,7.54,25.42,63.5,184.45,7,Sheath Blight
17.385,78.4867,30-60 cm,0.5764,31.24,0.2097,7.7,29.18,72.69,121.86,17,Sheath Blight
17.385,78.4867,0-5 cm,0.7622,40.2,0.387,5.18,28.14,67.75,157.72,8,Rice Blast
17.385,78.4867,5-15 cm,0.4527,32.77,0.9378,6.05,28.71,89.69,195.49,22,Rice Blast
17.385,78.4867,0-5 cm,0.3959,45.75,0.1609,6.04,24.76,56.47,105.91,9,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5986,20.49,0.2295,6.02,20.41,62.56,147.87,18,Healthy
17.385,78.4867,5-15 cm,0.4886,47.1,0.2675,6.92,29.55,77.14,161.91,15,Sheath Blight
17.385,78.4867,15-30 cm,0.7349,35.15,0.5381,5.04,31.89,64.34,167.18,12,Rice Blast
17.385,78.4867,0-5 cm,0.7233,35.94,0.7298,5.15,32.19,75.33,154.88,19,Rice Blast
17.385,78.4867,5-15 cm,0.5391,13.29,0.2181,6.92,21.14,92.29,140.13,17,Suboptimal Growth
17.385,78.4867,0-5 cm,0.6414,21.75,0.613,5.37,32.8,92.61,67.16,10,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5847,53.25,0.9631,7.22,27.15,77.1,107.99,20,Suboptimal Growth
17.385,78.4867,0-5 cm,0.7986,37.28,0.7236,5.33,26.05,51.27,90.42,14,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6083,35.86,0.622,5.12,32.48,54.25,82.37,6,Suboptimal Growth
17.385,78.4867,0-5 cm,0.3553,22.79,0.6872,6.42,22.85,69.15,163.02,1,Healthy
17.385,78.4867,15-30 cm,0.4421,28.91,0.5815,6.3,18.77,52.36,133.44,1,Healthy
17.385,78.4867,15-30 cm,0.1566,14.1,0.8493,5.28,32.58,81.5,122.35,5,Suboptimal Growth
17.385,78.4867,5-15 cm,0.1662,66.22,0.6322,6.81,28.36,56.43,118.99,0,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5295,39.44,0.1315,7.76,27.19,61.34,166.67,7,Sheath Blight
17.385,78.4867,0-5 cm,0.7475,15.41,0.5617,5.58,16.98,57.97,146.27,14,Suboptimal Growth
17.385,78.4867,15-30 cm,0.1388,50.65,0.6702,4.08,21.27,70.92,144.35,23,Suboptimal Growth
17.385,78.4867,15-30 cm,0.1775,29.19,0.7741,4.69,22.84,76.44,123.04,3,Suboptimal Growth
17.385,78.4867,30-60 cm,0.2452,27.35,0.5904,4.22,22.06,83.59,122.8,3,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4278,42.66,0.2307,7.69,25.2,79.67,165.87,10,Sheath Blight
17.385,78.4867,15-30 cm,0.4492,49.05,0.2351,6.74,26.96,79.34,104.01,12,Sheath Blight
17.385,78.4867,30-60 cm,0.7646,44.22,0.4257,5.27,30.61,72.7,119.41,15,Rice Blast
17.385,78.4867,5-15 cm,0.4435,34.37,0.3015,6.43,22.92,73.4,146.63,9,Healthy
17.385,78.4867,30-60 cm,0.3113,8.83,0.4579,4.05,21.62,54.0,66.73,0,Suboptimal Growth
17.385,78.4867,0-5 cm,0.447,44.25,0.581,6.93,30.83,85.38,216.05,1,Rice Blast
17.385,78.4867,0-5 cm,0.4151,44.99,0.2995,5.82,26.74,69.71,147.51,10,Healthy
17.385,78.4867,0-5 cm,0.7209,59.1,0.3106,5.47,31.63,75.81,100.44,12,Rice Blast
17.385,78.4867,0-5 cm,0.2571,47.07,0.2961,5.86,27.46,70.06,143.12,6,Healthy
17.385,78.4867,0-5 cm,0.6652,45.2,0.6044,5.24,29.99,74.47,118.2,15,Rice Blast
17.385,78.4867,30-60 cm,0.648,39.98,0.6017,6.4,24.69,86.99,226.89,2,Rice Blast
17.385,78.4867,15-30 cm,0.4355,36.94,0.3569,5.63,19.41,57.69,185.08,20,Healthy
17.385,78.4867,30-60 cm,0.7876,53.31,0.4053,5.43,34.45,70.18,195.13,10,Rice Blast
17.385,78.4867,15-30 cm,0.142,23.94,0.8636,6.62,27.81,52.38,133.6,11,Suboptimal Growth
17.385,78.4867,0-5 cm,0.6351,30.55,0.1479,5.0,29.54,56.55,133.91,11,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4892,23.46,0.4194,6.67,30.38,93.96,207.93,21,Sheath Blight
17.385,78.4867,15-30 cm,0.4173,41.86,0.3339,7.24,29.97,93.25,178.84,2,Sheath Blight
17.385,78.4867,30-60 cm,0.4713,42.49,0.1466,7.1,29.71,76.42,102.22,9,Sheath Blight
17.385,78.4867,30-60 cm,0.2512,37.01,0.2,5.9,19.57,54.44,132.33,21,Healthy
17.385,78.4867,15-30 cm,0.7056,31.31,0.3807,5.0,17.35,79.79,78.03,10,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6081,20.04,0.5367,6.86,22.04,94.23,242.62,4,Rice Blast
17.385,78.4867,0-5 cm,0.6347,34.37,0.5905,5.98,28.89,90.93,245.53,5,Rice Blast
17.385,78.4867,0-5 cm,0.4547,30.99,0.22,7.44,28.94,70.44,176.79,9,Sheath Blight
17.385,78.4867,0-5 cm,0.2612,36.56,0.2881,5.86,23.28,79.49,142.52,11,Healthy
17.385,78.4867,30-60 cm,0.3793,40.12,0.2784,6.24,18.45,66.0,137.83,20,Healthy
17.385,78.4867,15-30 cm,0.6158,32.07,0.9031,6.7,26.21,86.59,271.21,1,Rice Blast
17.385,78.4867,15-30 cm,0.4672,29.51,0.6003,5.56,27.41,91.69,252.25,21,Rice Blast
17.385,78.4867,0-5 cm,0.4808,5.88,0.3133,4.25,29.53,65.02,63.47,0,Suboptimal Growth
17.385,78.4867,30-60 cm,0.516,20.63,0.7671,6.05,26.23,78.14,148.56,6,Healthy
17.385,78.4867,15-30 cm,0.2588,21.83,0.6311,6.38,22.4,72.52,163.55,13,Healthy
17.385,78.4867,0-5 cm,0.4767,47.67,0.3432,5.52,30.6,51.94,87.49,15,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5111,48.91,0.5682,5.61,19.91,55.95,159.11,23,Healthy
17.385,78.4867,0-5 cm,0.417,29.0,0.1365,7.78,28.55,70.98,164.93,17,Sheath Blight
17.385,78.4867,5-15 cm,0.7118,36.66,0.8478,5.18,28.71,71.17,154.42,14,Rice Blast
17.385,78.4867,30-60 cm,0.4171,22.74,0.2406,7.21,27.13,71.41,182.63,11,Sheath Blight
17.385,78.4867,15-30 cm,0.3994,26.85,0.6174,6.26,22.3,67.6,131.66,13,Healthy
17.385,78.4867,5-15 cm,0.5081,39.51,0.3527,5.59,19.71,59.29,138.23,0,Healthy
17.385,78.4867,30-60 cm,0.6836,46.36,0.8551,6.24,26.49,92.77,150.03,1,Rice Blast
17.385,78.4867,15-30 cm,0.6605,41.09,0.2017,7.03,30.99,90.71,216.0,23,Sheath Blight
17.385,78.4867,15-30 cm,0.2238,53.39,0.9633,5.03,26.94,88.93,66.56,1,Suboptimal Growth
17.385,78.4867,15-30 cm,0.362,7.08,0.284,4.86,19.08,76.54,117.12,5,Suboptimal Growth
17.385,78.4867,15-30 cm,0.323,24.75,0.2107,5.87,23.78,64.34,110.19,15,Healthy
17.385,78.4867,30-60 cm,0.5594,38.93,0.7463,5.8,18.68,59.62,191.52,22,Healthy
17.385,78.4867,15-30 cm,0.5143,51.07,0.8785,7.16,33.23,61.45,112.6,4,Suboptimal Growth
17.385,78.4867,0-5 cm,0.5949,45.04,0.4077,6.34,27.42,68.18,115.73,10,Healthy
17.385,78.4867,5-15 cm,0.4856,17.15,0.3111,6.58,29.03,90.34,187.13,2,Sheath Blight
17.385,78.4867,15-30 cm,0.7501,21.68,0.1559,5.3,15.09,69.29,142.57,4,Suboptimal Growth
17.385,78.4867,15-30 cm,0.2399,40.28,0.7541,5.32,18.89,89.69,84.45,5,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5205,29.82,0.1921,7.94,29.56,62.51,194.39,17,Sheath Blight
17.385,78.4867,15-30 cm,0.7325,39.55,0.5783,4.72,32.2,69.56,104.36,18,Rice Blast
17.385,78.4867,30-60 cm,0.3764,47.27,0.601,4.25,31.2,64.58,99.13,8,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6739,11.03,0.3865,6.82,30.55,92.28,202.48,22,Sheath Blight
17.385,78.4867,30-60 cm,0.7218,42.04,0.8124,4.79,32.07,71.98,112.99,6,Rice Blast
17.385,78.4867,30-60 cm,0.3831,16.17,0.1027,6.27,30.74,91.46,277.04,5,Sheath Blight
17.385,78.4867,15-30 cm,0.3396,23.26,0.2628,5.45,30.58,53.59,121.41,15,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6806,13.59,0.2326,7.36,29.41,92.93,219.99,0,Sheath Blight
17.385,78.4867,0-5 cm,0.4044,30.24,0.6432,6.8,27.88,94.96,275.86,5,Rice Blast
17.385,78.4867,0-5 cm,0.359,22.54,0.1151,7.26,30.23,92.39,244.02,2,Sheath Blight
17.385,78.4867,5-15 cm,0.7468,32.35,0.7162,4.9,17.13,82.91,136.96,19,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4043,43.75,0.2742,6.82,31.3,90.49,195.98,1,Sheath Blight
17.385,78.4867,15-30 cm,0.6145,57.55,0.717,5.16,30.34,65.11,145.35,11,Rice Blast
17.385,78.4867,15-30 cm,0.5424,27.38,0.7706,6.28,29.14,91.48,205.04,21,Rice Blast
17.385,78.4867,15-30 cm,0.7959,68.39,0.6491,4.43,25.98,79.88,116.42,5,Suboptimal Growth
17.385,78.4867,30-60 cm,0.4273,29.34,0.8248,6.15,23.07,92.62,230.08,2,Rice Blast
17.385,78.4867,0-5 cm,0.5794,26.43,0.6078,5.64,27.69,88.87,218.04,4,Rice Blast
17.385,78.4867,5-15 cm,0.166,38.49,0.6658,7.45,24.55,73.14,97.15,8,Suboptimal Growth
17.385,78.4867,5-15 cm,0.3486,21.62,0.8441,7.07,26.93,59.42,144.37,17,Suboptimal Growth
17.385,78.4867,15-30 cm,0.6665,43.3,0.8326,5.35,28.15,60.05,180.89,9,Rice Blast
17.385,78.4867,0-5 cm,0.5759,47.29,0.1085,7.8,29.26,66.97,112.15,8,Sheath Blight
17.385,78.4867,15-30 cm,0.7999,58.46,0.974,5.17,32.31,70.73,173.17,12,Rice Blast
17.385,78.4867,30-60 cm,0.238,59.59,0.1509,4.3,34.68,52.39,55.97,17,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4502,47.02,0.1787,7.1,28.55,67.55,166.84,11,Sheath Blight
17.385,78.4867,15-30 cm,0.3146,14.31,0.2871,7.38,31.38,91.35,293.1,0,Sheath Blight
17.385,78.4867,0-5 cm,0.3278,20.06,0.3456,5.63,25.05,78.17,159.04,16,Healthy
17.385,78.4867,30-60 cm,0.4429,26.54,0.2674,7.33,26.08,69.32,146.73,7,Sheath Blight
17.385,78.4867,15-30 cm,0.4962,37.95,0.5942,6.13,20.41,60.16,183.54,20,Healthy
17.385,78.4867,0-5 cm,0.7405,23.42,0.7212,5.03,24.37,76.55,88.03,10,Suboptimal Growth
17.385,78.4867,30-60 cm,0.351,19.44,0.8459,4.25,33.72,81.74,119.24,7,Suboptimal Growth
17.385,78.4867,15-30 cm,0.3153,33.84,0.3358,6.67,31.33,93.47,229.83,2,Sheath Blight
17.385,78.4867,15-30 cm,0.2655,57.82,0.1538,5.25,31.73,65.73,108.43,2,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4299,48.24,0.5843,6.24,18.49,68.76,100.03,22,Healthy
17.385,78.4867,0-5 cm,0.4584,22.6,0.1748,7.48,29.92,94.03,213.13,1,Sheath Blight
17.385,78.4867,15-30 cm,0.5843,32.36,0.3609,6.09,22.02,52.6,116.15,0,Healthy
17.385,78.4867,5-15 cm,0.174,48.81,0.6685,5.27,29.8,88.81,123.79,4,Suboptimal Growth
17.385,78.4867,15-30 cm,0.1642,22.0,0.7235,5.79,32.96,92.36,97.83,0,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6348,41.61,0.8371,5.97,25.83,85.58,63.17,15,Suboptimal Growth
17.385,78.4867,5-15 cm,0.4087,42.35,0.573,6.76,22.49,88.82,152.34,23,Rice Blast
17.385,78.4867,15-30 cm,0.4725,34.28,0.2859,6.97,27.51,67.56,187.3,17,Sheath Blight
17.385,78.4867,30-60 cm,0.4043,31.94,0.2553,7.94,25.52,72.36,105.45,15,Sheath Blight
17.385,78.4867,5-15 cm,0.6109,35.13,0.4006,7.37,28.82,94.87,239.36,3,Sheath Blight
17.385,78.4867,0-5 cm,0.3472,22.72,0.4739,7.33,30.85,93.62,292.89,21,Sheath Blight
17.385,78.4867,0-5 cm,0.5742,24.08,0.2356,7.13,31.03,92.15,274.57,21,Sheath Blight
17.385,78.4867,5-15 cm,0.302,47.6,0.2033,5.52,25.51,60.6,161.52,16,Healthy
17.385,78.4867,0-5 cm,0.5492,24.19,0.506,5.75,27.47,60.88,179.52,6,Healthy
17.385,78.4867,30-60 cm,0.6777,38.85,0.4646,6.64,27.6,93.78,208.6,22,Rice Blast
17.385,78.4867,30-60 cm,0.6762,33.24,0.8225,6.91,29.67,89.48,288.42,21,Rice Blast
17.385,78.4867,30-60 cm,0.3803,39.08,0.4791,6.45,22.28,59.68,114.12,21,Healthy
17.385,78.4867,30-60 cm,0.5595,22.31,0.3475,5.85,31.55,89.35,256.63,1,Rice Blast
17.385,78.4867,30-60 cm,0.4965,35.48,0.2972,6.61,27.38,71.01,147.79,8,Sheath Blight
17.385,78.4867,30-60 cm,0.5741,13.78,0.2718,7.49,29.57,94.68,265.76,0,Sheath Blight
17.385,78.4867,15-30 cm,0.4159,47.02,0.5155,6.88,31.71,85.95,234.55,3,Rice Blast
17.385,78.4867,5-15 cm,0.5766,48.94,0.8588,5.66,22.9,92.43,221.62,2,Rice Blast
17.385,78.4867,30-60 cm,0.5959,41.78,0.2568,6.55,25.86,72.79,113.22,17,Sheath Blight
17.385,78.4867,0-5 cm,0.4982,49.63,0.2691,7.28,29.73,70.2,173.75,16,Sheath Blight
17.385,78.4867,0-5 cm,0.3505,21.22,0.7083,6.41,18.75,58.31,180.94,23,Healthy
17.385,78.4867,0-5 cm,0.522,42.43,0.4645,6.49,18.66,60.61,185.34,0,Healthy
17.385,78.4867,30-60 cm,0.7351,61.13,0.1259,5.44,33.35,90.52,129.69,3,Suboptimal Growth
17.385,78.4867,5-15 cm,0.6639,35.1,0.4257,5.49,30.94,78.67,111.41,19,Rice Blast
17.385,78.4867,0-5 cm,0.3936,36.8,0.3777,6.24,31.5,94.4,154.95,23,Sheath Blight
17.385,78.4867,5-15 cm,0.182,64.3,0.4361,5.43,15.21,94.56,70.67,19,Suboptimal Growth
17.385,78.4867,30-60 cm,0.2079,31.31,0.3024,5.52,23.15,68.45,115.32,5,Healthy
17.385,78.4867,15-30 cm,0.4337,27.92,0.1247,7.59,27.22,61.32,162.29,11,Sheath Blight
17.385,78.4867,15-30 cm,0.761,33.08,0.9006,4.77,20.81,73.87,143.32,17,Suboptimal Growth
17.385,78.4867,30-60 cm,0.3579,30.06,0.8,6.13,20.4,55.0,122.35,1,Healthy
17.385,78.4867,15-30 cm,0.5499,30.04,0.2892,6.64,25.7,65.3,154.49,16,Sheath Blight
17.385,78.4867,0-5 cm,0.5889,33.63,0.2011,7.13,29.47,94.82,250.39,21,Sheath Blight
17.385,78.4867,15-30 cm,0.7629,31.83,0.6851,5.03,34.51,69.24,184.18,19,Rice Blast
17.385,78.4867,0-5 cm,0.3341,44.18,0.4386,6.21,18.26,56.39,118.3,1,Healthy
17.385,78.4867,0-5 cm,0.3475,41.36,0.2713,6.39,28.49,91.04,182.65,20,Sheath Blight
17.385,78.4867,0-5 cm,0.4463,24.28,0.2367,6.84,25.79,79.85,124.8,11,Sheath Blight
17.385,78.4867,5-15 cm,0.5711,58.72,0.5067,6.64,23.36,53.8,68.76,8,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4756,13.08,0.2038,5.8,19.39,69.69,121.13,14,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5797,34.82,0.5365,5.91,25.92,63.25,172.71,15,Healthy
17.385,78.4867,0-5 cm,0.7492,44.74,0.8777,4.98,30.98,75.63,108.7,15,Rice Blast
17.385,78.4867,30-60 cm,0.7974,52.25,0.5494,5.46,30.88,73.2,148.97,11,Rice Blast
17.385,78.4867,0-5 cm,0.5016,39.22,0.5597,6.41,23.18,63.83,149.72,5,Healthy
17.385,78.4867,5-15 cm,0.7009,63.88,0.7277,5.91,18.47,44.75,103.57,19,Suboptimal Growth
17.385,78.4867,30-60 cm,0.6381,21.31,0.842,6.09,31.55,78.13,100.55,20,Suboptimal Growth
17.385,78.4867,15-30 cm,0.5245,29.7,0.8725,7.14,18.15,63.79,107.75,11,Suboptimal Growth
17.385,78.4867,15-30 cm,0.4618,42.01,0.2556,6.61,25.06,69.89,139.42,18,Sheath Blight
17.385,78.4867,15-30 cm,0.5595,32.79,0.6311,5.96,24.92,67.53,124.03,22,Healthy
17.385,78.4867,0-5 cm,0.1744,25.09,0.6326,6.37,15.36,42.39,136.01,21,Suboptimal Growth
